Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
Cooking Essentials,Popular Essentials Ajwain Whole,50,12,2,4400,100,FALSE,100
Cooking Essentials,Popular Essentials Pista Salted (With Shell),470,21,5,37100,250,FALSE,250
Cooking Essentials,The Bake Shop Bread Crumbs,50,6,3,4700,400,FALSE,400
Cooking Essentials,Popular Essentials Horse Gram,40,10,4,3600,500,FALSE,500
Cooking Essentials,Hershey's Chocolate Syrup,95,0,4,9500,200,FALSE,200
Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,14400,250,FALSE,250
Cooking Essentials,Everest Kasuri Methi,25,0,6,2500,25,FALSE,25
Cooking Essentials,Satyam Makhana,208,0,6,20800,100,FALSE,100
Cooking Essentials,Everest Tandoori Chicken Masala,39,2,5,3800,50,FALSE,50
Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,49,2,3,4800,200,FALSE,200
Cooking Essentials,Weikfield Cocoa Powder,70,7,6,6500,50,FALSE,50
Cooking Essentials,Pantai Coconut Cream,150,4,4,14300,400,FALSE,400
Cooking Essentials,Popular Essentials Coriander Seeds,15,0,5,1500,50,FALSE,50
Cooking Essentials,Ching's Singapore Curry Instant Noodles,60,0,4,6000,240,FALSE,240
Cooking Essentials,Eastern Fish Masala,48,2,5,4700,100,FALSE,100
Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,275,0,6,27500,5000,FALSE,5
Cooking Essentials,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215,9,4,19400,1000,FALSE,1
Cooking Essentials,Everest Dry Ginger Powder,75,9,4,6800,100,FALSE,100
Cooking Essentials,Pillsbury Cooker Cake Mix - Choco,100,11,6,8900,159,FALSE,159
Cooking Essentials,Hersheys Chocolate Almond Syrup,200,0,2,20000,450,FALSE,450
Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,56,7,5,5200,100,FALSE,100
Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),190,10,6,17100,100,FALSE,100
Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka ,295,9,6,26600,360,FALSE,360
Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,350,10,5,31200,5000,FALSE,5
Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed) ,350,10,6,31200,1000,FALSE,1
Cooking Essentials,24 Mantra Organic Black Pepper,170,7,6,15700,100,FALSE,100
Cooking Essentials,Popular Essentials Green Moong Whole,90,16,3,7500,500,FALSE,500
Cooking Essentials,24 Mantra Organic Masoor Dal - Split,95,7,6,8800,500,FALSE,500
Cooking Essentials,Praakritik Organic Natural Rock Salt,60,6,3,5600,500,FALSE,500
Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,390,11,5,34700,1000,FALSE,1
Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",60,0,4,6000,240,FALSE,240
Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,17100,500,FALSE,500
Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,430,10,6,38700,1000,FALSE,1
Cooking Essentials,Popular Essentials Star Anise,70,10,5,6300,25,FALSE,25
Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,10,0,5,1000,20,FALSE,20
Cooking Essentials,Cadbury Cocoa Powder,223,5,6,21100,150,FALSE,150
Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,1450,10,6,130500,540,FALSE,540
Cooking Essentials,Praakritik Organic Poha,120,6,5,11200,500,FALSE,500
Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,160,6,4,15000,200,FALSE,200
Cooking Essentials,Popular Essentials Dry Dates (Kharak),140,15,6,11800,250,FALSE,250
Cooking Essentials,Popular Essentials Kashmiri Red Rajma,95,6,4,8900,500,FALSE,500
Cooking Essentials,Dabur Hommade - Garlic Paste,50,6,6,4700,200,FALSE,200
Cooking Essentials,Dabur 100% Pure Honey,330,10,1,29700,400,FALSE,400
Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),44,0,5,4400,60,FALSE,60
Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala""",35,2,1,3400,40,FALSE,40
Cooking Essentials,Everest Tandoori Chicken Masala,74,9,3,6700,100,FALSE,100
Cooking Essentials,Popular Essentials Red Poha,45,4,6,4300,500,FALSE,500
Cooking Essentials,Everest Kitchen King Masala,142,9,6,12800,200,FALSE,200
Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,165,10,5,14700,285,FALSE,285
Cooking Essentials,Eastern Super Garam Masala,74,6,2,6900,200,FALSE,200
Cooking Essentials,Maggi Magic Cubes Extra Chicken,40,2,6,3900,48,FALSE,48
Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,102,6,6,9500,100,FALSE,100
Cooking Essentials,Eastern Cumin Powder,49,2,6,4800,100,FALSE,100
Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),90,10,6,8100,500,FALSE,500
Cooking Essentials,24 Mantra Organic Chana Dal,95,6,5,8900,500,FALSE,500
Cooking Essentials,Delight Nuts Cashew Roasted & Salted,425,20,6,34000,200,FALSE,200
Cooking Essentials,Popular Essentials Mace/Javitri,90,10,3,8100,20,FALSE,20
Cooking Essentials,Dlicia Whip Topping Bottle,235,27,5,17100,1000,FALSE,1
Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,76,10,4,6800,300,FALSE,300
Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,410,10,6,36900,1000,FALSE,1
Cooking Essentials,Satyam Pulses Masur Dal,87,6,6,8100,500,FALSE,500
Cooking Essentials,Delight Nuts Pista Roasted & Salted,425,20,6,34000,200,FALSE,200
Cooking Essentials,"Top Ramen Noodles, Atta",80,0,1,8000,280,FALSE,280
Cooking Essentials,Hershey's Cocoa Powder,95,0,5,9500,70,FALSE,70
Cooking Essentials,Praakritik Organic Singhara Atta,240,6,4,22500,500,FALSE,500
Cooking Essentials,Gits Veg Biryani Ready to Eat,110,10,6,9900,265,FALSE,265
Cooking Essentials,Delight Nuts Cranberries Sliced ,299,20,6,23900,200,FALSE,200
Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,250,40,6,14900,500,FALSE,500
Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,220,50,5,11000,200,FALSE,200
Cooking Essentials,Popular Essentials Sattu Atta,90,12,3,7900,500,FALSE,500
Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,25,0,5,2500,100,FALSE,100
Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,150,10,5,13400,100,FALSE,100
Cooking Essentials,Praakritik Organic Garlic Powder,110,1,5,10800,100,FALSE,100
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,125,5,6,11800,100,FALSE,100
Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,75,30,6,5200,200,FALSE,200
Cooking Essentials,Kitchens Of India Mutter Paneer,130,4,6,12400,285,FALSE,285
Cooking Essentials,Ching's Secret Veg Manchurian Masala,44,0,6,4400,60,FALSE,60
Cooking Essentials,Popular Essentials Jowa Flour,50,2,5,4900,500,FALSE,500
Cooking Essentials,Everest Shahi Biryani Masala,245,0,6,24500,200,FALSE,200
Cooking Essentials,Popular Essentials Black Til,50,6,4,4700,100,FALSE,100
Cooking Essentials,Popular Essentials Pancharatna Dal,80,10,6,7200,500,FALSE,500
Cooking Essentials,Saffola 100% Pure Honey,475,8,2,43700,1000,FALSE,750
Cooking Essentials,Popular Essentials Tamarind,150,14,6,12800,500,FALSE,500
Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,60,5,5,5700,200,FALSE,200
Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),280,7,6,26000,100,FALSE,100
Cooking Essentials,Hershey's Hot Chocolate Powder,210,0,4,21000,250,FALSE,250
Cooking Essentials,Borges Farfalle Durum Wheat Pasta ,250,0,5,25000,500,FALSE,500
Cooking Essentials,Satyam Chilli  Bedgi,82,10,5,7300,100,FALSE,100
Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,75,30,6,5200,200,FALSE,200
Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,270,10,4,24300,225,FALSE,225
Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,45,2,6,4400,90,FALSE,90
Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,130,10,5,11700,100,FALSE,100
Cooking Essentials,Amulya Dairy Whitener ,380,2,4,37200,1000,FALSE,1
Cooking Essentials,ITC Master Chef Hyderabadi Biryani,75,30,5,5200,80,FALSE,80
Cooking Essentials,Flying Bird Butter Scotch Essence,50,2,6,4900,20,FALSE,20
Cooking Essentials,Dabur Hommade - Ginger Paste,50,6,6,4700,200,FALSE,200
Cooking Essentials,Popular Essentials Green Peas (Un-Polished),120,10,5,10800,500,FALSE,500
Cooking Essentials,Quaker Oats Pouch,276,10,6,24800,1500,FALSE,1
Cooking Essentials,24 Mantra Organic Urad White Whole,145,15,4,12200,500,FALSE,500
Cooking Essentials,Popular Essentials Guntur Chilli Stemless,40,2,2,3900,100,FALSE,100
Cooking Essentials,Popular Essentials Moth Whole,90,10,6,8100,500,FALSE,500
Cooking Essentials,Keya Pizza Seasoning,109,17,6,9000,45,FALSE,45
Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,109,20,6,8700,80,FALSE,80
Cooking Essentials,24 Mantra Organic Moong Dal,135,7,6,12500,500,FALSE,500
Cooking Essentials,Betty Crocker French Vanilla Cake Mix,310,10,6,27600,520,FALSE,520
Cooking Essentials,Delight Nuts Dried Cranberries ,340,20,6,27200,200,FALSE,200
Cooking Essentials,Everest Kesari Milk Masala,205,0,2,20500,50,FALSE,50
Cooking Essentials,Tong Garden Salted Cocktail Nuts,295,9,5,26600,160,FALSE,160
Cooking Essentials,MTR Uttapam Mix,165,5,6,15600,500,FALSE,500
Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,65,6,6,6100,180,FALSE,180
Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,335,29,6,23500,200,FALSE,200
Cooking Essentials,Everest Dry Mango Powder,80,0,5,8000,100,FALSE,100
Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,110,5,6,10400,400,FALSE,400
Cooking Essentials,Everest Chicken Masala,147,10,6,13200,200,FALSE,200
Cooking Essentials,Gits Medu Vada Instant Snack Mix,90,4,6,8600,200,FALSE,200
Cooking Essentials,Weikfield Drinking Chocolate Powder,65,10,6,5800,100,FALSE,100
Cooking Essentials,Popular Essentials Regular White Lobia,70,10,6,6300,500,FALSE,500
Cooking Essentials,Puro Healthy Salt Crystal,135,7,6,12500,1000,FALSE,1
Cooking Essentials,Popular Essentials Premium Jeera Rice,140,0,5,14000,1000,FALSE,1
Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,44,0,6,4400,60,FALSE,60
Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,200,11,6,17800,264,FALSE,264
Cooking Essentials,Smith & Jones Pasta Masala,60,10,5,5400,108,FALSE,108
Cooking Essentials,Catch Black Pepper Sprinkler,100,0,1,10000,50,FALSE,50
Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,95,6,6,8900,150,FALSE,150
Cooking Essentials,ITC Master Chef Butter Chicken,75,30,6,5200,80,FALSE,80
Cooking Essentials,Masala Oats Masala & Coriander ,195,9,5,17600,500,FALSE,500
Cooking Essentials,Smith & Jones Mutter Paneer Masala,42,0,6,4200,60,FALSE,60
Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,7700,285,FALSE,285
Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),70,10,6,6300,500,FALSE,500
Cooking Essentials,Gits Jalebi with Maker Dessert Mix,75,16,6,6300,100,FALSE,100
Cooking Essentials,Popular Essentials Soya Beans ,80,6,6,7500,500,FALSE,500
Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,105,7,6,9700,500,FALSE,500
Cooking Essentials,Keya Italian Seasoning,109,10,6,9800,35,FALSE,35
Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,115,0,3,11500,200,FALSE,200
Cooking Essentials,Delight Nuts Trail Mix ,399,25,6,29900,200,FALSE,200
Cooking Essentials,Praakritik Organic Chilka Moong Dal,120,10,6,10800,500,FALSE,500
Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,99,0,6,9900,75,FALSE,75
Cooking Essentials,Eastern Tamarind,63,0,6,6300,200,FALSE,200
Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,200,11,6,17800,180,FALSE,180
Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,50,2,6,4900,20,FALSE,20
Cooking Essentials,Mother's Recipe Tamarind Paste,50,2,2,4900,200,FALSE,200
Cooking Essentials,Japanese Choice Udon Noodles,295,9,6,26600,250,FALSE,250
Cooking Essentials,Pantai Coconut Milk,150,0,4,15000,400,FALSE,400
Cooking Essentials,Praakritik Organic Masoor Dal,130,10,6,11600,500,FALSE,500
Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,430,10,6,38700,5000,FALSE,5
Cooking Essentials,Popular Essentials Salted Murmure ,70,18,6,5700,400,FALSE,400
Cooking Essentials,Oleev Active Oil (Pouch),265,9,6,23900,1000,FALSE,1
Cooking Essentials,Delight Nuts Dried Blueberries ,540,20,6,43200,150,FALSE,150
Cooking Essentials,Popular Essentials Double Beans White,60,10,6,5400,250,FALSE,250
Cooking Essentials,Delight Nuts Almond Natural ,349,20,6,27900,200,FALSE,200
Cooking Essentials,Praakritik Organic Jaggery,160,6,6,15000,900,FALSE,900
Cooking Essentials,Praakritik Organic Raw Sugar,90,6,6,8400,500,FALSE,500
Cooking Essentials,MTR Masala - Sambar Powder,115,0,4,11500,200,FALSE,200
Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,173,6,6,16200,500,FALSE,500
Cooking Essentials,ITC Master Chef Vegetable Biryani Cooking Paste,75,30,5,5200,80,FALSE,80
Cooking Essentials,Jivana Jaggery,100,0,2,10000,950,FALSE,950
Cooking Essentials,Praakritik Organic Besan,170,6,6,15900,500,FALSE,500
Cooking Essentials,MTR Instant Gulab Jamun Mix,195,9,6,17600,500,FALSE,500
Cooking Essentials,Maggi Magic Cubes Extra Chicken,199,0,2,19900,240,FALSE,240
Cooking Essentials,On1y Mixed Herbs,99,0,6,9900,14,FALSE,14
Cooking Essentials,Popular Essentials Urad Gola Black (Un-Polished),80,10,6,7200,500,FALSE,500
Cooking Essentials,Gits Dessert Mix China Grass Bombay Halwa,55,0,4,5500,80,FALSE,80
Cooking Essentials,Praakritik Organic Basmati Rice,170,0,5,17000,500,FALSE,500
Cooking Essentials,Ceres Foods Nalli Nihari Instant Liquid Masala,220,50,6,11000,200,FALSE,200
Cooking Essentials,Borges Canola Oil Pet Bottle,399,0,6,39900,1000,FALSE,1
Cooking Essentials,Suhana Biryani Masala,66,0,6,6600,50,FALSE,50
Cooking Essentials,On1y Black Salt Grinder,99,0,6,9900,100,FALSE,100
Cooking Essentials,Popular Essentials Nylon Til,40,2,6,3900,100,FALSE,100
Cooking Essentials,Pillsbury Rich Choco Oven Cake Mix - Egg Free,170,6,6,15900,270,FALSE,270
Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,25,0,1,2500,77,FALSE,77
Cooking Essentials,Praakritik Organic Jowar Atta,110,6,6,10300,500,FALSE,500
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,270,7,6,25100,50,FALSE,50
Cooking Essentials,Epicurea Thai Jasmine Rice,295,0,4,29500,500,FALSE,500
Cooking Essentials,Yummiez Chicken Garlic Fingers Pouch,250,0,5,25000,400,FALSE,400
Cooking Essentials,RRO Primio Refined Groundnut (Jar),490,11,6,43600,2000,FALSE,2
Cooking Essentials,Praakritik Organic Tuvar Dal,140,0,6,14000,500,FALSE,500
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,185,5,3,17500,300,FALSE,300
Cooking Essentials,Cantina Beans Mexican Beans,250,14,6,21300,410,FALSE,410
Cooking Essentials,Pillsbury Oven Cake Mix - Vanilla,175,10,6,15600,225,FALSE,225
Cooking Essentials,Hershey's Chocolate Milk Booster,200,0,6,20000,450,FALSE,450
Cooking Essentials,Popular Essentials Byadagi Chilli Stemless,80,0,6,8000,100,FALSE,100
Cooking Essentials,Suhana Spice Mix - Chicken Biryani,66,0,6,6600,50,FALSE,50
Cooking Essentials,Praakritik Organic Yellow Moon Dal,135,0,6,13500,500,FALSE,500
Cooking Essentials,Maggi Magic Cubes Extra Chicken,199,10,6,17900,240,FALSE,240
Cooking Essentials,Dhara Filtered Groundnut Oil (Jar),1050,0,2,105000,5000,FALSE,5
Cooking Essentials,24 Mantra Sona Masuri Brown Rice,475,10,6,42300,5000,FALSE,5
Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,130,7,6,12000,500,FALSE,500
Cooking Essentials,24 Mantra Organic Cumin Powder,70,0,6,7000,100,FALSE,100
Cooking Essentials,Popular Essentials Samba Broken Wheat,100,11,6,8900,500,FALSE,500
Cooking Essentials,Betty Crocker Chocolate Fudge Cake Mix,295,0,6,29500,475,FALSE,475
Cooking Essentials,Borges Extra Light Olive Oil Bottle ,2600,46,6,139900,2000,FALSE,2
Cooking Essentials,Flying Bird Premium Orange Artificial Food Essence,60,0,6,6000,20,FALSE,20
Cooking Essentials,Popular Essentials Red Cherry/Gundu Chilli,95,0,6,9500,100,FALSE,100
Cooking Essentials,Super Saver Kolam Rice Sortex Clean ,700,10,3,63000,5000,FALSE,5
Cooking Essentials,Flying Bird Food Essence - Kewra,50,0,6,5000,20,FALSE,20
Cooking Essentials,MTR Vada Breakfast,200,0,1,20000,500,FALSE,500
Cooking Essentials,On1y Pasta Seasoning,99,0,6,9900,30,FALSE,30
Cooking Essentials,Praakritik Organic Indrayani Rice,70,0,6,7000,500,FALSE,500
Cooking Essentials,On1y Pizza Seasoning,99,0,6,9900,28,FALSE,28
Cooking Essentials,Kitchens of India Mutter Paneer Mix,120,30,4,8400,285,FALSE,285
Cooking Essentials,Aashirvaad Svasti Cow Ghee Tetra Pack,295,0,6,29500,500,FALSE,500
Cooking Essentials,Weikfield Cooker Cake Mix - Vanilla,95,0,6,9500,150,FALSE,150
Cooking Essentials,Praakritik Organic Kapli Wheat Atta,165,10,6,14700,1000,FALSE,1
Cooking Essentials,Epicurea Sushi Rice,295,0,6,29500,500,FALSE,500
Cooking Essentials,Sugarfree Natural Green Stevia Leaves Zero Calorie,75,0,2,7500,100,FALSE,100
Cooking Essentials,Smith & Jones Italian Spices Masala Mix,99,0,6,9900,75,FALSE,75
Cooking Essentials,Satyam Nighties Spices  Chilli Bore,89,10,6,8000,100,FALSE,100
Cooking Essentials,Weikfield Veg Jelly Crystals - Orange,45,2,6,4400,90,FALSE,90
Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,190,11,6,16900,500,FALSE,500
Cooking Essentials,On1y Sea Salt Grinder,89,0,6,8900,100,FALSE,100
Cooking Essentials,Delight Nuts Berries Mix ,399,20,6,31900,200,FALSE,200
Cooking Essentials,Everest Kesari Milk Masala,205,0,6,20500,50,FALSE,20
Cooking Essentials,Praakritik Organic Ginger Powder,139,10,6,12500,100,FALSE,100
Cooking Essentials,Suhana Mutton Gravy Mix,45,0,4,4500,80,FALSE,80
Cooking Essentials,On1y Salad Seasoning Grinder,139,0,6,13900,45,FALSE,45
Cooking Essentials,Figaro Pure Olive Oil,325,8,1,29900,200,FALSE,200
Cooking Essentials,Madhur Sugar,60,6,0,5600,1000,TRUE,1
Cooking Essentials,Amul Fresh Cream,63,0,0,6300,250,TRUE,250
Cooking Essentials,Madhur Pure And Hygienic Sugar,295,9,0,26600,5000,TRUE,5
Cooking Essentials,Satyam Poha Jada,35,8,0,3200,500,TRUE,500
Cooking Essentials,Aashirvaad Superior MP Whole Wheat Atta,53,1,0,5200,1000,TRUE,1
Cooking Essentials,Fortune Soyabean Oil,210,13,0,18100,1000,TRUE,1
Cooking Essentials,Maggi Masala Ae Magic,58,6,0,5400,72,TRUE,72
Cooking Essentials,Aashirvaad Iodised Salt ,22,13,0,1900,1000,TRUE,1
Cooking Essentials,Maggi 2-Minute Instant Noodles - Masala,44,0,0,4400,280,TRUE,280
Cooking Essentials,Popular Essentials Phool Makhana (Jumbo Size),150,14,0,12800,100,TRUE,100
Cooking Essentials,Aashirvaad Atta With Mutigrains,315,8,0,28700,5000,TRUE,5
Cooking Essentials,Tata Sampann Poha,44,6,0,4100,500,TRUE,500
Cooking Essentials,Fortune Besan Flour,120,0,0,12000,1000,TRUE,1
Cooking Essentials,Popular Essentials Toor Dal (Un-Polished),80,7,0,7400,500,TRUE,500
Cooking Essentials,Everest Tikhalal Hot & Red Chilly Powder,47,2,0,4600,100,TRUE,100
Cooking Essentials,Popular Essentials Chia Seeds,50,2,0,4900,100,TRUE,100
Cooking Essentials,Tata Sampann Unpolished Toor Dal/Arhar Dal,179,1,0,17700,1000,TRUE,200
Cooking Essentials,Everest Coriander Powder,32,3,0,3100,100,TRUE,100
Cooking Essentials,Satyam Thin Poha Patla,38,7,0,3500,500,TRUE,500
Cooking Essentials,Popular Essentials Sona Masouri Raw Rice,75,0,0,7500,1000,TRUE,1
Cooking Essentials,Tata Sampann High Protien Chana Dal - Split,64,0,0,6400,500,TRUE,500
Cooking Essentials,Satyam Singdana ,119,6,0,11100,500,TRUE,500
Cooking Essentials,Tata Sampann Moong Chilka ,88,6,0,8200,500,TRUE,500
Cooking Essentials,Tata Sampann High Protien Toor Dal - Split,91,2,0,8900,500,TRUE,500
Cooking Essentials,Ching's Chow Mein Hakka Noodles Masala,10,0,0,1000,20,TRUE,20
Cooking Essentials,Everest Chat Masala,65,9,0,5900,100,TRUE,100
Cooking Essentials,Popular Essentials Black Brown Chana (Un-Polished),55,9,0,5000,500,TRUE,500
Cooking Essentials,Dabur Ginger Garlic Paste,50,6,0,4700,200,TRUE,200
Cooking Essentials,Ching's Secret Veg Hakka Noodles,107,0,0,10700,600,TRUE,600
Cooking Essentials,Saffola Oats 100 % Natural,15,0,0,1500,38,TRUE,38
Cooking Essentials,Everest Kashmiri Lal Chilli Powder,310,10,0,27900,500,TRUE,500
Cooking Essentials,Popular Essentials Black Raisins Seedless,60,10,0,5400,100,TRUE,100
Cooking Essentials,Daawat Rozana Super Basmati Rice,79,0,0,7900,1000,TRUE,1
Cooking Essentials,Everest Cumin Powder (Jeera),30,3,0,2900,50,TRUE,50
Cooking Essentials,Everest Sambhar Masala,34,2,0,3300,50,TRUE,50
Cooking Essentials,Maggi Chilly Chow Cuppa Noodles,50,0,0,5000,70,TRUE,70
Cooking Essentials,Popular Essentials Mustard Seeds Rai Big,20,0,0,2000,100,TRUE,100
Cooking Essentials,Patanjali Cow's Ghee,565,0,0,56500,1000,TRUE,1
Cooking Essentials,Everest Amchur Powder,42,2,0,4100,50,TRUE,50
Cooking Essentials,Daawat Super Basmati Rice,185,8,0,16900,1000,TRUE,1
Cooking Essentials,Popular Essentials Sabudana,60,10,0,5400,500,TRUE,500
Cooking Essentials,Popular Essentials Brown Sugar,40,0,0,4000,500,TRUE,500
Cooking Essentials,Everest Coriander Powder,70,10,0,6300,200,TRUE,200
Cooking Essentials,Sunfeast Yippee! Magic Masala Noodles,48,6,0,4500,240,TRUE,240
Cooking Essentials,Tata Tea Gold,35,0,0,3500,100,TRUE,200
Cooking Essentials,Daawat Rozana Gold Basmati Rice,90,1,0,8900,1000,TRUE,1
Cooking Essentials,Top Ramen Masala,91,9,0,8200,560,TRUE,560
